176,2301,30800,799,88,30800,116,454,30800,305,1812,30800,1088,454,30800,288,1812,30800,493,0,30800,110
177,3696,31152,1070,88,31152,187,454,31152,743,1812,31152,523,384,31152,183,1813,31152,1554,0,31152,160
178,1668,31506,935,89,31506,188,454,31506,432,1813,31506,694,384,31506,619,1813,31506,806,0,31506,175
179,1850,31862,1028,89,31862,198,454,31862,517,1813,31862,1173,384,31862,208,2015,31862,496,0,31862,102
180,1044,32220,436,90,32220,121,384,32220,180,2015,32220,700,384,32220,180,2015,32220,731,0,32220,104
181,1005,32580,378,269,32580,220,383,32580,181,2015,32580,623,428,32580,493,1738,32580,467,0,32580,105
182,2037,32942,718,91,32942,348,384,32942,201,1738,32942,771,428,32942,199,1738,32942,566,0,32942,166
183,4072,33306,1470,272,33306,398,383,33306,226,1738,33306,573,428,33306,201,1882,33306,1354,0,33306,116
184,1523,33672,681,92,33672,180,428,33672,321,1882,33672,1029,428,33672,540,1882,33672,783,0,33672,175
185,1373,34040,794,92,34040,217,428,34040,339,1882,34040,1049,557,34040,760,1753,34040,811,0,34040,182
186,2768,34410,1237,93,34410,199,428,34410,302,1753,34410,882,557,34410,378,1753,34410,850,0,34410,178
187,3177,34782,975,93,34782,137,428,34782,197,1753,34782,1140,557,34782,353,2172,34782,551,0,34782,163
188,2590,35156,1432,94,35156,190,557,35156,224,2172,35156,772,557,35156,224,2172,35156,688,0,35156,123
189,1925,35532,624,94,35532,143,557,35532,349,2172,35532,773,424,35532,198,2212,35532,674,0,35532,126
190,1652,35910,916,95,35910,218,557,35910,559,2212,35910,1289,424,35910,206,2212,35910,599,0,35910,127
191,897,36290,584,284,36290,392,556,36290,341,2211,36290,665,424,36290,718,2236,36290,931,0,36290,191
192,834,36672,592,96,36672,226,424,36672,459,2236,36672,1147,424,36672,360,2236,36672,858,0,36672,194
193,1492,37056,875,287,37056,285,423,37056,519,2235,37056,1262,521,37056,396,2381,37056,1044,0,37056,196
194,2589,37442,1477,97,37442,230,424,37442,347,2381,37442,1393,521,37442,376,2381,37442,1855,0,37442,207
195,4058,37830,2012,97,37830,651,424,37830,358,2381,37830,766,521,37830,235,1978,37830,1072,0,37830,122
196,3074,38220,1183,98,38220,230,521,38220,382,1978,38220,1345,521,38220,366,1978,38220,537,0,38220,197
197,3380,38612,1607,293,38612,276,520,38612,623,1977,38612,700,577,38612,395,1987,38612,1653,0,38612,201
198,2410,39006,1433,99,39006,235,521,39006,401,1987,39006,1342,577,39006,404,1987,39006,923,0,39006,201
199,2015,39402,1076,296,39402,496,520,39402,384,1987,39402,1272,577,39402,395,2223,39402,953,0,39402,210
200,1784,39800,987,100,39800,235,577,39800,530,2223,39800,1262,577,39800,423,2223,39800,972,0,39800,216
201,3062,40200,1742,100,40200,257,577,40200,451,2223,40200,1369,643,40200,424,2174,40200,2010,0,40200,129
202,3515,40602,1082,101,40602,150,577,40602,525,2174,40602,773,643,40602,398,2174,40602,1131,0,40602,131
203,3453,41006,1284,101,41006,250,577,41006,785,2174,41006,724,643,41006,300,1904,41006,1576,0,41006,208
204,2812,41412,1143,102,41412,220,643,41412,431,1904,41412,1105,643,41412,412,1904,41412,821,0,41412,210
205,3371,41820,1269,305,41820,292,642,41820,823,1903,41820,821,504,41820,361,2447,41820,1595,0,41820,205
206,2874,42230,965,103,42230,156,643,42230,273,2447,42230,911,504,42230,240,2447,42230,1227,0,42230,139
207,1375,42642,535,308,42642,309,642,42642,461,2447,42642,1311,504,42642,257,2485,42642,690,0,42642,169
208,3438,43056,1655,104,43056,262,504,43056,386,2485,43056,1363,504,43056,284,2485,43056,1814,0,43056,140
